Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:47:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:50:52 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:53 AM     all      2.00      0.00      0.00      0.00      0.00     98.00
05:50:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:55 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:56 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
05:50:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:02 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:51:03 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:51:04 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:51:05 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:51:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:08 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:51:09 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:51:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:14 AM     all      2.04      0.00      0.00      1.02      0.00     96.94
05:51:15 AM     all      3.41      0.00      1.14      1.14      0.00     94.32
05:51:16 AM     all      2.27      0.00      1.14      0.00      1.14     95.45
05:51:17 AM     all      2.38      0.00      1.19      1.19      0.00     95.24
05:51:18 AM     all      2.30      0.00      3.45      0.00      1.15     93.10
05:51:19 AM     all     10.47      0.00      5.81      2.33      0.00     81.40
05:51:20 AM     all      1.16      0.00      2.33      4.65      0.00     91.86
05:51:21 AM     all      2.30      0.00      1.15      0.00      0.00     96.55
05:51:22 AM     all      2.38      0.00      0.00      0.00      1.19     96.43
05:51:23 AM     all      2.33      0.00      2.33      0.00      0.00     95.35
05:51:24 AM     all      4.76      0.00      0.00      2.38      1.19     91.67
05:51:25 AM     all      5.88      0.00      0.00      1.18      0.00     92.94
05:51:26 AM     all      1.20      0.00      1.20      0.00      0.00     97.59
05:51:27 AM     all      3.49      0.00      2.33      1.16      1.16     91.86
05:51:28 AM     all      2.35      0.00      2.35      1.18      0.00     94.12
05:51:29 AM     all      1.22      0.00      0.00      1.22      1.22     96.34
05:51:30 AM     all      2.30      0.00      4.60      0.00      0.00     93.10
05:51:31 AM     all      4.82      0.00      1.20      0.00      0.00     93.98
05:51:32 AM     all      2.33      0.00      2.33      0.00      0.00     95.35
05:51:33 AM     all     16.85     10.11      8.99     11.24      1.12     51.69
05:51:34 AM     all      5.75      3.45      6.90      4.60      0.00     79.31
05:51:35 AM     all      3.45      5.75      6.90      5.75      1.15     77.01
05:51:36 AM     all      4.82      4.82      4.82      3.61      0.00     81.93
05:51:37 AM     all      1.20      4.82      6.02      4.82      0.00     83.13
05:51:38 AM     all      5.95      4.76      4.76     16.67      1.19     66.67
05:51:39 AM     all      3.49      3.49      6.98      8.14      0.00     77.91
05:51:40 AM     all      9.20      4.60      5.75     11.49      1.15     67.82
05:51:41 AM     all      2.41      0.00      1.20      1.20      0.00     95.18
05:51:42 AM     all      2.33      0.00      4.65      0.00      0.00     93.02
05:51:43 AM     all      3.45      0.00      2.30      0.00      1.15     93.10
05:51:44 AM     all      3.57      0.00      0.00      0.00      0.00     96.43
05:51:45 AM     all      9.09      0.00      7.95      5.68      1.14     76.14
05:51:46 AM     all      5.75      0.00      2.30      0.00      0.00     91.95
05:51:47 AM     all      1.19      0.00      1.19      0.00      0.00     97.62
05:51:48 AM     all      2.35      0.00      2.35      0.00      0.00     95.29
05:51:49 AM     all      2.35      0.00      1.18      2.35      1.18     92.94
05:51:50 AM     all      2.02      0.00      1.01      0.00      0.00     96.97
05:51:51 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
05:51:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:54 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:51:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:56 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
05:51:57 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:51:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:01 AM     all      0.98      0.00      0.00      0.00      1.96     97.06
05:52:02 AM     all      0.00      0.00      0.99      0.00      0.99     98.02
05:52:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:04 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
05:52:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:07 AM     all      1.01      0.00      0.00      0.00      0.00     98.99
05:52:08 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:52:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:10 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:52:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:12 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:52:13 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:52:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:15 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
05:52:16 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:52:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:18 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:52:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:20 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:52:21 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:52:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:23 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
05:52:24 AM     all      1.01      0.00      0.00      0.00      0.00     98.99
05:52:25 AM     all      3.00      0.00      0.00      0.00      0.00     97.00
05:52:26 AM     all      0.99      0.00      1.98      6.93      0.00     90.10
05:52:27 AM     all      3.00      0.00      0.00      0.00      0.00     97.00
05:52:28 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
05:52:29 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:52:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:31 AM     all      0.00      0.00      0.00      3.03      0.00     96.97
05:52:32 AM     all      5.49      0.00      2.20      1.10      1.10     90.11
05:52:33 AM     all     15.48      0.00      4.76      4.76      0.00     75.00
05:52:34 AM     all     17.95      0.00      8.97      7.69      1.28     64.10
05:52:35 AM     all     14.29      0.00     11.69      9.09      0.00     64.94
